id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;job;requests;1566465349.3234112;-0.2584247589111328;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-07;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-07;265866;200;True;
1;job;requests;1566465350.1161945;-0.04783439636230469;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-08;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-08;233765;200;True;
2;job;requests;1566465350.6842787;-0.04887270927429199;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-09;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-09;300582;200;True;
3;job;requests;1566465351.2586772;-0.039609432220458984;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-10;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-10;323127;200;True;
4;job;requests;1566465351.8243053;-0.04085421562194824;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-11;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-11;322286;200;True;
5;job;requests;1566465352.3906665;-0.05784916877746582;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-12;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2016-12;347822;200;True;
6;job;requests;1566465352.9761999;-0.04313397407531738;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-01;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-01;336662;200;True;
7;job;requests;1566465353.5444071;-0.049729108810424805;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-02;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-02;317843;200;True;
8;job;requests;1566465354.1209905;-0.05286097526550293;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-03;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-03;269735;200;True;
9;job;requests;1566465354.6952183;-0.0398106575012207;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-04;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-04;263665;200;True;
10;job;requests;1566465355.2560866;-0.043882131576538086;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-05;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-05;284787;200;True;
11;job;requests;1566465355.8238206;-0.04086565971374512;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-06;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-06;299286;200;True;
12;job;requests;1566465356.3884883;-0.04284787178039551;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-07;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-07;281623;200;True;
13;job;requests;1566465356.9542913;-0.05593609809875488;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-08;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-08;292035;200;True;
14;job;requests;1566465357.5346043;-0.04341244697570801;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-09;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-09;278658;200;True;
15;job;requests;1566465358.1042447;-0.040535926818847656;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-10;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-10;282261;200;True;
16;job;requests;1566465358.6719685;-0.0399625301361084;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-11;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-11;286583;200;True;
17;job;requests;1566465359.2350223;-0.04085516929626465;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-12;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2017-12;312747;200;True;
18;job;requests;1566465359.8016267;-0.05984663963317871;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-01;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-01;320362;200;True;
19;job;requests;1566465360.387768;-0.06486344337463379;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-02;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-02;319267;200;True;
20;job;requests;1566465360.9808106;-0.0689077377319336;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-03;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-03;235030;200;True;
21;job;requests;1566465361.5687613;-0.07679629325866699;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-04;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-04;335423;200;True;
22;job;requests;1566465362.2030892;-0.05501675605773926;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-05;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-05;378671;200;True;
23;job;requests;1566465362.787939;-0.06496691703796387;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-06;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-06;332105;200;True;
24;job;requests;1566465363.399445;-0.051862239837646484;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-07;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-07;310623;200;True;
25;job;requests;1566465363.9976544;-0.040854692459106445;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-08;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-08;351057;200;True;
26;job;requests;1566465364.5673046;-0.0398554801940918;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-09;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-09;268321;200;True;
27;job;requests;1566465365.1363752;-0.040917158126831055;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-10;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-10;326410;200;True;
28;job;requests;1566465365.7196841;-0.0428926944732666;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-11;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-11;305380;200;True;
29;job;requests;1566465366.290773;-0.05144786834716797;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-12;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2018-12;361866;200;True;
30;job;requests;1566465366.868862;-0.04089498519897461;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-01;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-01;338237;200;True;
31;job;requests;1566465367.4400394;-0.05646514892578125;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-02;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-02;346608;200;True;
32;job;requests;1566465368.02261;-0.04092264175415039;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-03;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-03;381864;200;True;
33;job;requests;1566465368.6360273;-0.04188799858093262;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-04;https://data.police.uk/api/stops-force?force=avon-and-somerset&date=2019-04;2;200;True;
34;job;requests;1566465369.2145948;-0.03889727592468262;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-07;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-07;82121;200;True;
35;job;requests;1566465369.774432;-0.045881032943725586;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-08;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-08;59807;200;True;
36;job;requests;1566465370.332903;-0.041938066482543945;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-09;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-09;79487;200;True;
37;job;requests;1566465370.8881035;-0.03823590278625488;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-10;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-10;76352;200;True;
38;job;requests;1566465371.438426;-0.03789854049682617;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-11;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-11;69715;200;True;
39;job;requests;1566465371.9880528;-0.039891958236694336;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-12;https://data.police.uk/api/stops-force?force=bedfordshire&date=2016-12;56017;200;True;
40;job;requests;1566465372.5453389;-0.03989100456237793;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-01;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-01;59643;200;True;
41;job;requests;1566465373.104515;-0.04637718200683594;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-02;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-02;55883;200;True;
42;job;requests;1566465373.6608348;-0.04883432388305664;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-03;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-03;56571;200;True;
43;job;requests;1566465374.220171;-0.03982067108154297;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-04;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-04;83318;200;True;
44;job;requests;1566465374.7877316;-0.0388948917388916;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-05;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-05;71420;200;True;
45;job;requests;1566465375.337117;-0.041843414306640625;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-06;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-06;55328;200;True;
46;job;requests;1566465375.888455;-0.04160881042480469;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-07;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-07;62767;200;True;
47;job;requests;1566465376.4423196;-0.043662309646606445;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-08;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-08;77374;200;True;
48;job;requests;1566465376.997142;-0.042563676834106445;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-09;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-09;69960;200;True;
49;job;requests;1566465377.5492294;-0.03898167610168457;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-10;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-10;76205;200;True;
50;job;requests;1566465378.0987246;-0.03903675079345703;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-11;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-11;65092;200;True;
51;job;requests;1566465378.6503458;-0.045957326889038086;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-12;https://data.police.uk/api/stops-force?force=bedfordshire&date=2017-12;66718;200;True;
52;job;requests;1566465379.2063434;-0.04493427276611328;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-01;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-01;81510;200;True;
53;job;requests;1566465379.762181;-0.04683995246887207;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-02;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-02;72738;200;True;
54;job;requests;1566465380.3219721;-0.04288363456726074;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-03;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-03;56230;200;True;
55;job;requests;1566465380.8803563;-0.04388308525085449;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-04;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-04;79742;200;True;
56;job;requests;1566465381.4379492;-0.03913712501525879;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-05;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-05;75595;200;True;
57;job;requests;1566465381.987481;-0.03789973258972168;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-06;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-06;63154;200;True;
58;job;requests;1566465382.5375185;-0.04450392723083496;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-07;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-07;65341;200;True;
59;job;requests;1566465383.0922954;-0.0450747013092041;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-08;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-08;105080;200;True;
60;job;requests;1566465383.6488204;-0.03860759735107422;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-09;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-09;130592;200;True;
61;job;requests;1566465384.202369;-0.047712087631225586;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-10;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-10;153448;200;True;
62;job;requests;1566465384.7658923;-0.039845943450927734;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-11;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-11;155273;200;True;
63;job;requests;1566465385.320106;-0.04706454277038574;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-12;https://data.police.uk/api/stops-force?force=bedfordshire&date=2018-12;136467;200;True;
64;job;requests;1566465385.8835907;-0.04682111740112305;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-01;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-01;132494;200;True;
65;job;requests;1566465386.4451528;-0.05009722709655762;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-02;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-02;145725;200;True;
66;job;requests;1566465387.0094464;-0.046875715255737305;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-03;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-03;161198;200;True;
67;job;requests;1566465387.5814424;-0.05037641525268555;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-04;https://data.police.uk/api/stops-force?force=bedfordshire&date=2019-04;145103;200;True;
68;job;requests;1566465388.1857312;-0.0448451042175293;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-07;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-07;67304;200;True;
69;job;requests;1566465388.7414715;-0.04462099075317383;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-08;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-08;76787;200;True;
70;job;requests;1566465389.3165784;-0.04355788230895996;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-09;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-09;81367;200;True;
71;job;requests;1566465389.8722148;-0.04463958740234375;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-10;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-10;54879;200;True;
72;job;requests;1566465390.4304483;-0.045157432556152344;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-11;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-11;53669;200;True;
73;job;requests;1566465390.9848778;-0.04321122169494629;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-12;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2016-12;55211;200;True;
74;job;requests;1566465391.5374367;-0.0688166618347168;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-01;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-01;76465;200;True;
75;job;requests;1566465392.1197958;-0.046373844146728516;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-02;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-02;43163;200;True;
76;job;requests;1566465392.6790693;-0.04333066940307617;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-03;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-03;57024;200;True;
77;job;requests;1566465393.2316287;-0.04516100883483887;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-04;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-04;62317;200;True;
78;job;requests;1566465393.7900283;-0.04534769058227539;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-05;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-05;53306;200;True;
79;job;requests;1566465394.3466294;-0.04288935661315918;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-06;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-06;45354;200;True;
80;job;requests;1566465394.8985047;-0.03721880912780762;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-07;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-07;49083;200;True;
81;job;requests;1566465395.4470086;-0.044293880462646484;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-08;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-08;64772;200;True;
82;job;requests;1566465396.0028775;-0.0441899299621582;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-09;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-09;55155;200;True;
83;job;requests;1566465396.5568693;-0.038860321044921875;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-10;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-10;56677;200;True;
84;job;requests;1566465397.105053;-0.03738999366760254;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-11;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-11;45916;200;True;
85;job;requests;1566465397.651568;-0.03837227821350098;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-12;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2017-12;61054;200;True;
86;job;requests;1566465398.1996293;-0.04248642921447754;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-01;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-01;57489;200;True;
87;job;requests;1566465398.7526839;-0.039988040924072266;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-02;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-02;57245;200;True;
88;job;requests;1566465399.3119917;-0.04599905014038086;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-03;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-03;51364;200;True;
89;job;requests;1566465399.8669803;-0.04028725624084473;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-04;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-04;64085;200;True;
90;job;requests;1566465400.416524;-0.04407525062561035;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-05;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-05;94061;200;True;
91;job;requests;1566465400.9722652;-0.36272740364074707;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-06;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-06;67693;200;True;
92;job;requests;1566465401.8452456;-0.3127932548522949;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-07;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-07;59864;200;True;
93;job;requests;1566465402.667246;-0.4695003032684326;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-08;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-08;80640;200;True;
94;job;requests;1566465403.6593647;-0.04501938819885254;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-09;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-09;93522;200;True;
95;job;requests;1566465404.215652;-0.3906862735748291;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-10;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-10;92335;200;True;
96;job;requests;1566465405.1213524;-0.04511094093322754;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-11;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-11;114125;200;True;
97;job;requests;1566465405.6790395;-0.048094749450683594;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-12;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2018-12;130276;200;True;
98;job;requests;1566465406.242134;-0.05522274971008301;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-01;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-01;186727;200;True;
99;job;requests;1566465406.816573;-0.4379274845123291;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-02;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-02;97236;200;True;
100;job;requests;1566465407.7657585;-0.04673910140991211;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-03;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-03;128528;200;True;
101;job;requests;1566465408.327057;-0.04535794258117676;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-04;https://data.police.uk/api/stops-force?force=cambridgeshire&date=2019-04;94727;200;True;
102;job;requests;1566465408.9240654;-0.05066347122192383;https://data.police.uk/api/stops-force?force=cheshire&date=2016-07;https://data.police.uk/api/stops-force?force=cheshire&date=2016-07;163561;200;True;
103;job;requests;1566465409.491146;-0.04684185981750488;https://data.police.uk/api/stops-force?force=cheshire&date=2016-08;https://data.police.uk/api/stops-force?force=cheshire&date=2016-08;98873;200;True;
104;job;requests;1566465410.0494018;-0.045507192611694336;https://data.police.uk/api/stops-force?force=cheshire&date=2016-09;https://data.police.uk/api/stops-force?force=cheshire&date=2016-09;101802;200;True;
105;job;requests;1566465410.6076188;-0.04684257507324219;https://data.police.uk/api/stops-force?force=cheshire&date=2016-10;https://data.police.uk/api/stops-force?force=cheshire&date=2016-10;137088;200;True;
106;job;requests;1566465411.1701167;-0.04290461540222168;https://data.police.uk/api/stops-force?force=cheshire&date=2016-11;https://data.police.uk/api/stops-force?force=cheshire&date=2016-11;110683;200;True;
107;job;requests;1566465411.7257307;-0.04635477066040039;https://data.police.uk/api/stops-force?force=cheshire&date=2016-12;https://data.police.uk/api/stops-force?force=cheshire&date=2016-12;114472;200;True;
108;job;requests;1566465412.2857518;-0.044669151306152344;https://data.police.uk/api/stops-force?force=cheshire&date=2017-01;https://data.police.uk/api/stops-force?force=cheshire&date=2017-01;108065;200;True;
109;job;requests;1566465412.843915;-0.04795694351196289;https://data.police.uk/api/stops-force?force=cheshire&date=2017-02;https://data.police.uk/api/stops-force?force=cheshire&date=2017-02;116074;200;True;
110;job;requests;1566465413.4064407;-0.05500340461730957;https://data.police.uk/api/stops-force?force=cheshire&date=2017-03;https://data.police.uk/api/stops-force?force=cheshire&date=2017-03;114411;200;True;
111;job;requests;1566465413.9763136;-0.050614356994628906;https://data.police.uk/api/stops-force?force=cheshire&date=2017-04;https://data.police.uk/api/stops-force?force=cheshire&date=2017-04;124588;200;True;
112;job;requests;1566465414.5433273;-0.049829959869384766;https://data.police.uk/api/stops-force?force=cheshire&date=2017-05;https://data.police.uk/api/stops-force?force=cheshire&date=2017-05;139855;200;True;
113;job;requests;1566465415.1078434;-0.047270774841308594;https://data.police.uk/api/stops-force?force=cheshire&date=2017-06;https://data.police.uk/api/stops-force?force=cheshire&date=2017-06;134471;200;True;
114;job;requests;1566465415.6694083;-0.04587721824645996;https://data.police.uk/api/stops-force?force=cheshire&date=2017-07;https://data.police.uk/api/stops-force?force=cheshire&date=2017-07;92884;200;True;
115;job;requests;1566465416.226542;-0.3948993682861328;https://data.police.uk/api/stops-force?force=cheshire&date=2017-08;https://data.police.uk/api/stops-force?force=cheshire&date=2017-08;87369;200;True;
116;job;requests;1566465417.1337998;-0.0671076774597168;https://data.police.uk/api/stops-force?force=cheshire&date=2017-09;https://data.police.uk/api/stops-force?force=cheshire&date=2017-09;106080;200;True;
117;job;requests;1566465417.7146654;-0.0468747615814209;https://data.police.uk/api/stops-force?force=cheshire&date=2017-10;https://data.police.uk/api/stops-force?force=cheshire&date=2017-10;131267;200;True;
118;job;requests;1566465418.2764306;-0.04475212097167969;https://data.police.uk/api/stops-force?force=cheshire&date=2017-11;https://data.police.uk/api/stops-force?force=cheshire&date=2017-11;132561;200;True;
119;job;requests;1566465418.835571;-0.05157136917114258;https://data.police.uk/api/stops-force?force=cheshire&date=2017-12;https://data.police.uk/api/stops-force?force=cheshire&date=2017-12;127216;200;True;
120;job;requests;1566465419.4017804;-0.04796242713928223;https://data.police.uk/api/stops-force?force=cheshire&date=2018-01;https://data.police.uk/api/stops-force?force=cheshire&date=2018-01;177033;200;True;
121;job;requests;1566465419.967588;-0.04629945755004883;https://data.police.uk/api/stops-force?force=cheshire&date=2018-02;https://data.police.uk/api/stops-force?force=cheshire&date=2018-02;104196;200;True;
122;job;requests;1566465420.5287108;-0.047872304916381836;https://data.police.uk/api/stops-force?force=cheshire&date=2018-03;https://data.police.uk/api/stops-force?force=cheshire&date=2018-03;101299;200;True;
123;job;requests;1566465421.0894823;-0.5583710670471191;https://data.police.uk/api/stops-force?force=cheshire&date=2018-04;https://data.police.uk/api/stops-force?force=cheshire&date=2018-04;96585;200;True;
124;job;requests;1566465422.1601117;-0.06352925300598145;https://data.police.uk/api/stops-force?force=cheshire&date=2018-05;https://data.police.uk/api/stops-force?force=cheshire&date=2018-05;118989;200;True;
125;job;requests;1566465422.7390344;-0.049866676330566406;https://data.police.uk/api/stops-force?force=cheshire&date=2018-06;https://data.police.uk/api/stops-force?force=cheshire&date=2018-06;102205;200;True;
126;job;requests;1566465423.301641;-0.044211387634277344;https://data.police.uk/api/stops-force?force=cheshire&date=2018-07;https://data.police.uk/api/stops-force?force=cheshire&date=2018-07;116213;200;True;
127;job;requests;1566465423.8594306;-0.06186962127685547;https://data.police.uk/api/stops-force?force=cheshire&date=2018-08;https://data.police.uk/api/stops-force?force=cheshire&date=2018-08;144427;200;True;
128;job;requests;1566465424.4359238;-0.04883456230163574;https://data.police.uk/api/stops-force?force=cheshire&date=2018-09;https://data.police.uk/api/stops-force?force=cheshire&date=2018-09;139174;200;True;
129;job;requests;1566465425.0024107;-0.05382037162780762;https://data.police.uk/api/stops-force?force=cheshire&date=2018-10;https://data.police.uk/api/stops-force?force=cheshire&date=2018-10;132448;200;True;
130;job;requests;1566465425.5702233;-0.04783892631530762;https://data.police.uk/api/stops-force?force=cheshire&date=2018-11;https://data.police.uk/api/stops-force?force=cheshire&date=2018-11;135493;200;True;
131;job;requests;1566465426.132377;-0.049651384353637695;https://data.police.uk/api/stops-force?force=cheshire&date=2018-12;https://data.police.uk/api/stops-force?force=cheshire&date=2018-12;135295;200;True;
132;job;requests;1566465426.6963997;-0.04620647430419922;https://data.police.uk/api/stops-force?force=cheshire&date=2019-01;https://data.police.uk/api/stops-force?force=cheshire&date=2019-01;133756;200;True;
133;job;requests;1566465427.2562182;-0.049567461013793945;https://data.police.uk/api/stops-force?force=cheshire&date=2019-02;https://data.police.uk/api/stops-force?force=cheshire&date=2019-02;131350;200;True;
134;job;requests;1566465427.8189855;-0.051456451416015625;https://data.police.uk/api/stops-force?force=cheshire&date=2019-03;https://data.police.uk/api/stops-force?force=cheshire&date=2019-03;195847;200;True;
135;job;requests;1566465428.4059992;-0.05681037902832031;https://data.police.uk/api/stops-force?force=cheshire&date=2019-04;https://data.police.uk/api/stops-force?force=cheshire&date=2019-04;210340;200;True;
136;job;requests;1566465429.022038;-0.04421734809875488;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-07;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-07;55635;200;True;
137;job;requests;1566465429.575542;-0.04229092597961426;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-08;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-08;70293;200;True;
138;job;requests;1566465430.1359966;-0.04293513298034668;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-09;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-09;55670;200;True;
139;job;requests;1566465430.6882117;-0.04477739334106445;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-10;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-10;58550;200;True;
140;job;requests;1566465431.2411492;-0.04895138740539551;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-11;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-11;65636;200;True;
141;job;requests;1566465431.801431;-0.11882925033569336;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-12;https://data.police.uk/api/stops-force?force=city-of-london&date=2016-12;64111;200;True;
